tr_key,language_code,pluralization_index,text,namespace,built_in
Save,de,1,Speichern,,false
Popular Cases,de,1,Populäre Fälle,,false
invoice,de,1,Rechnung,,false
Web Address,de,1,Web Adresse,,false
Is it about an organization or company?,de,0,,,false
Copyright %{copysym} 2009 Luleka Solutions LLC. All rights reserved.,de,1,Copyright %{copysym} 2009 Luleka Solutions LLC. Alle Rechte vorbehalten.,,false
All preferences will be used to setup your Luleka account.,de,1,Alle Grundeinstellungen werden benutzt um Ihr Benutzerkonto zu erstellen.,,false
partner,de,0,,,false
add funds,de,1,Geld hinzufügen,,false
Become a Luleka Partner Today,de,1,Werden Sie jetzt Luleka Partner,,false
Academic Degrees,de,1,Akademische Titel,,false
%{name} wants to add a %{type} now,de,0,,,false
What is a Business Address?,de,0,,,false
Search,de,0,,,false
Back to All Cases,de,1,Zurück zu allen Fällen,,false
purchase invoice,de,0,,,false
%d days,de,0,,,false
Is it about an organization or company?,de,1,Handelt es sich um ein Unternehmen oder Firma?,,false
"Ask questions, report problems, share ideas, give praise",de,1,"Fragen stellen, Probleme berichten, Ideen teilen und loben",,false
Select...,de,1,Auswählen...,,false
Partner Membership,de,0,,,false
Add me to %{name},de,0,,,false
Only Luleka Partner can work on cases with rewards.,de,1,Nur Luleka Partner können an Fällen mit Entlohnung arbeiten.,,false
Add Credit,de,0,,,false
Notify me when someone follows me or a case of mine?,de,0,,,false
%{net_amount} was transferred from %{name} at Luleka to Paypal account %{account} on %{date}.,de,0,,,false
What is a Personal Address?,de,0,,,false
see more,de,0,,,false
My Profile,de,1,Mein Profil,,false
No Javascript,de,1,Kein Javascript,,false
purchase invoice,de,1,Eingangsrechnung,,false
%d days,de,1,%d Tage,,false
Which organization or company is it about?,de,0,,,false
Find qualified people in organizations and communities,de,1,Sich mit Experten und Vertretern aus verschiedenen Branchen treffen.,,false
Verification Code,de,1,Überprüfungscode,,false
Partner Membership,de,1,Partner-Mitgliedschaft,,false
Add me to %{name},de,1,Mich bei %{name} hinzufügen,,false
"As a Partner, all Luleka users can see your profile and track record, and would be able to contact you directly.",de,1,Alle Luleka Benutzer können Ihr Profil und Erfahrung einsehen und sind ausserdem in der Lage Sie direkt zu kontaktieren.,,false
Add credit?,de,0,,,false
Notify me when I am following a profile or case? ,de,0,,,false
%{partner_membership} expires in %{distance} on %{date},de,0,,,false
What is a Profile URL?,de,0,,,false
Select %{types},de,0,,,false
Pending Contacts,de,1,Unbestätigte Kontakte,,false
sales invoice,de,0,,,false
%d week,de,0,,,false
Which organization or company is it about?,de,1,Um welche Institution oder welches Unternehmen handelt es sich?,,false
Meet people that care about you,de,1,Gleichgesinnte treffen,,false
Confirm,de,1,Bestätigen,,false
partner membership voucher,de,0,,,false
Add Note,de,0,,,false
You will be compensated for your support on cases that offer rewards.,de,1,Sie werden für Ihre Hilfe bei Fällen mit monetäre Anreiz bezahlt.,,false
After expiry your %{membership} is not automatically renewed.,de,0,,,false
Notify me of comments on content I have posted?,de,0,,,false
%{status} %{type} with %{offer},de,0,,,false
Your settings were saved,de,0,,,false
Select an amount,de,0,,,false
Invite Friends,de,1,Freunde Einladen,,false
sales invoice,de,1,Ausgangsrechnung,,false
%d week,de,1,%d Woche,,false
%{balance} is your current account balance.,de,0,,,false
The following errors occured,de,1,Folgende Fehler wurden registriert,,false
Enter the code to confirm you are human,de,1,"Geben Sie nachstehenden Code ein.

",,false
Add note...,de,0,,,false
You will receive a share of the community profits based on your Piggy Bank balance.,de,1,Sie erhalten einen Gewinnanteil (Dividende) auf der Grundlage Ihres Piggy-Bank Einsatzes.,,false
After expiry your %{membership} is not automatically renewed.,de,1,Nach Ablauf wird Ihre %{membership} nicht automatisch erneuert. ,,false
Notify me on answers I am posting?,de,0,,,false
%{topic} available in,de,0,,,false
Is it about %{org} products or services?,de,1,Geht es um Produkte und Dienstleistungen von %{org}?,,false
Change Profile URL,de,0,,,false
Select an amount,de,1,Betrag auswählen,,false
Find People,de,1,Leute finden,,false
Format scheint ungültig zu sein,de,1,,,false
 and,de,0,,,false
%{balance} is your current account balance.,de,1,Ihr aktueller Kontostand beträgt %{balance},,false
Join Our Beta Program,de,1,Nehmen Sie an unserem Beta-Programm teil,,false
Enter the characters as suggested in the box. A %{captcha} helps us to restrict robots.,de,1,Geben Sie bitte die Buchstaben wie in der Box dargestellt ein. Ein %{captcha} hilft uns automatisierte Eintragungen zu unterbinden.,,false
Add note...,de,1,Amerkung hinzufügen...,,false
Upgrade,de,1,Upgrade,,false
An invitation is a message to your friend asking to join Luleka.,de,0,,,false
Notify me of comments I am making?,de,0,,,false
%{topic} described in,de,0,,,false
Recently active cases,de,1,Vor kurzem aktive Fälle,,false
The URL to your profile on Luleka is,de,0,,,false
Select an amount to proceed.,de,0,,,false
Supported %{type},de,1,%{type} unterstützt,,false
scheint nicht korrekt zu sein,de,1,,,false
 and,de,1, und ,,false
%{case_count} cases posted and %{response_count} responses received,de,0,,,false
Luleka is almost ready. Curious to see it in action? Join our beta program and help us to improve this exciting new service.,de,1,"Bald ist es soweit. Neugierig? Lernen Sie unseren Service vorab schon mal kennen. Nehmen Sie an unserem Beta-Programm teil und helfen Sie uns den neuen Luleka Service zu verbessern.
",,false
I understand and accept the %{terms_of_service_link} and %{data_protection_privacy_link} of Luleka.,de,1,Ich verstehe und akzeptiere die %{terms_of_service_link} und %{data_protection_privacy_link}  von Luleka. ,,false
Add one,de,0,,,false
My Contacts,de,1,Meine Kontakte,,false
Anything else we need to know?,de,0,,,false
Notify me on answers of cases I have posted?,de,0,,,false
%{type} description,de,0,,,false
asked,de,1,,,false
There were problems changing your email address.,de,0,,,false
Select an amount to proceed.,de,1,Um fortzufahren wählen Sie einen Betrag aus.,,false
not a valid email address,de,0,,,false
&mdash; Or &mdash;,de,0,,,false
%{case_count} cases posted and %{response_count} responses received,de,1,%{case_count} Fälle eingestellt und %{response_count} Antworten erhalten. ,,false
Continue,de,1,Weiter,,false
"Sign me up to receive the ""Luleka"" newsletter",de,1,"Ja, ich möchte den kostenlosen Newsletter von Luleka Solutions LLC erhalten.",,false
Add one,de,1,Einen hinzufügen,,false
Anything else we need to know?,de,1,Noch etwas das wir wissen müssen?,,false
Notify me on changes to my case?,de,0,,,false
%{type} from %{consignor} for %{description} (%{obfuscated_code}),de,0,,,false
less than a minute,de,1,weniger als eine Minute,,false
There were problems changing your email address.,de,1,Es gab Probleme Ihre E-Mail Adresse zu ändern.,,false
Select an amount.,de,0,,,false
not allowed for %{types},de,0,,,false
Find Organizations,de,1,Unternehmen finden,,false
If you are an employee,de,1,,,false
&mdash; Or &mdash;,de,1,&mdash; Oder &mdash;,,false
%{contacts} contacts,de,0,,,false
During our beta period only users who enroll in the beta program can register for a user account and use our service.,de,1,"Während der Beta-Phase können nur Personen, die sich in unser Beta-Programm einschreiben, ein Benutzerkonto erstellen und unseren Service nutzen.",,false
Cancel,de,1,Abbrechen,,false
Add personal note,de,0,,,false
appears to be empty,de,0,,,false
Notify me when cases matching my profile become available?,de,0,,,false
*%{available}* of *%{balance} is available* to transfer from your Piggy Bank account,de,0,,,false
cannot respond to own case,de,1,kann nicht auf eigenen Fall antworten,,false
Your Partner Membership will expire on %{date}.,de,0,,,false
Select an amount.,de,1,Wählen Sie einen Betrag.,,false
Back,de,0,,,false
%{kases} powered by %{people} with help from {members},de,0,,,false
Feedback,de,1,Feedback,,false
Zip Code,de,0,,,false
%{contacts} contacts,de,1,%{contacts} Kontakte,,false
How can I join the beta program?,de,1,Wie kann ich am Beta-Programm teilnehmen?,,false
Register,de,1,Registrieren,,false
Add tags,de,0,,,false
appears to be insufficient,de,0,,,false
Case Related,de,0,,,false
*%{available}* of *%{balance} is available* to transfer from your Piggy Bank account,de,1,"*%{available}* von *%{balance} stehen zur Verfügung*, um es von Ihrem Piggy Bank Konto abzuheben",,false
Your Partner Membership will expire on %{date}.,de,1,Ihre Partner-Mitgliedschaft läuft am %{date} aus.,,false
Select continue to guide you through the process,de,0,,,false
%{type} name,de,0,,,false
Number,de,0,,,false
Zip Code,de,1,Postleitzahl,,false
Please submit your email and we will provide you with further information.,de,1,Bitte geben Sie Ihre E-Mail an und Sie erhalten von uns weitere Informationen.,,false
Why is it important to provide my birthdate?,de,1,"Warum ist es so wichtig, meinen Geburtstag anzugeben?",,false
Add tags,de,1,Stichpunkte hinzufügen,,false
Are you sure you want to remove %{name} from your contacts?,de,0,,,false
Notify me when someone requests a clarification?,de,0,,,false
A %{voucher} with promotion code %{code} has been assigned to you. It expires on %{date}.,de,0,,,false
Your password was changed successfully.,de,0,,,false
Select continue to guide you through the process,de,1,Wählen Sie weiter um durch den Prozess geführt zu werden.,,false
%{type} name,de,1,%{type} Name ,,false
Number,de,1,Nummer,,false
"We give businesses and customers access to an on-demand customer service, and a scalable professional services workforce. Select from thousands of cases and help whenever it is convenient.",de,1,"Wir verschaffen Unternehmen und Kunden Zugang zu einer zentralen On-Demand Lösung für besseren Kundendienst, und einem skalierbaren Personalbestand von Beratern. Wählen Sie von tausenden von Fällen aus und helfen Sie wann immer es geht.",,false
Logout,de,1,Abmelden,,false
"Your birthdate confirms that you are 18 years or older, the eligible age for using Luleka.",de,1,"Ihr Geburtsdatum bestätigt, dass Sie das Mindestalter von 18 Jahren um diesen Service zu nutzen haben.",,false
Add yourself as an employee of %{name},de,0,,,false
Are you sure you want to remove %{name} from your contacts?,de,1,"Sind Sie sicher, dass Sie %{name} aus Ihren Kontakten entfernen wollen?",,false
Notify me when someone responds to my clarification request?,de,0,,,false
A %{voucher} with promotion code %{code} has been assigned to you. It expires on %{date}.,de,1,Ein %{voucher} mit folgendem Gutschein-Code %{code} wurde Ihnen zugewiesen. Er verfällt am %{date}.,,false
Your password was changed successfully.,de,1,Ihr Passwort wurde erfolgreich geändert.,,false
Select from one of the following payment methods,de,0,,,false
"Thanks, we have received your claim to be an employee of ""%{name}"". It may take 1-3 business days to process your request.",de,0,,,false
Offer Expiration,de,0,,,false
Get Results,de,1,Erfolgreiche Ergebnisse,,false
All Cases Started by %{name},de,1,Alle Fälle von %{name},,false
"A contact is a friend, who has accepted your invitation.",de,0,,,false
If you have an account with us please sign in here.,de,1,Wenn Sie schon ein Benutzerkonto haben melden Sie sich bitte hier an.,,false
Why do I have to supply a preferred currency?,de,1,Warum muss ich eine bevorzugte Währung angeben?,,false
Add yourself as an employee of %{name},de,1,Als Angestellter von %{name} hinzufügen,,false
Become a Luleka Partner Today,de,0,,,false
What's your case?,de,0,,,false
Your password was reset successfully. A new password has been sent to you.,de,0,,,false
Select from one of the following payment methods,de,1,Wählen Sie eine der folgenden Bezahlmethoden,,false
"Congratulations! You have successfully claimed your employment with ""%{name}"".",de,0,,,false
Offer Type,de,0,,,false
from customers and employees,de,1,von Kunden und Mitarbeitern,,false
"A contact is a friend, who has accepted your invitation.",de,1,"Ein Kontakt ist ein Freund, der Ihre Einladung angenommen hat.",,false
Username,de,1,Benutzername,,false
You will receive a Piggy Bank micro payment account denominated in the preferred currency you choose.,de,1,Sie erhalten ein Piggy Bank Konto eingerichtet nach der von Ihnen ausgewählten Währung.,,false
added %{time} ago,de,0,,,false
Beta user,de,0,,,false
What's your case?,de,1,Was ist Ihr Fall?,,false
Your role at %{name},de,0,,,false
Select language,de,0,,,false
Confirm your employment with %{org},de,0,,,false
Paypal Account,de,0,,,false
Password,de,1,Passwort,,false
What is a Piggy Bank?,de,1,Was ist eine Piggy-Bank?,,false
added %{time} ago,de,1,vor %{time} hinzugefügt,,false
Beta user,de,1,Beta Nutzer,,false
What's your profession?,de,0,,,false
The following friend of yours has been invited to join your contacts.,de,1,"Folgender Freund von Ihnen wurde eingeladen, Ihr Kontakt zu werden.",,false
Your role at %{name},de,1,Ihre Rolle bei %{name},,false
Select Luleka Partner Membership option,de,0,,,false
Confirm your employment with %{org},de,1,Bestätigen Sie Ihre Anstellung bei %{org},,false
Paypal Account,de,1,Paypal Konto,,false
Feedback.,de,1,Feedback.,,false
Jan [month],de,1,,,false
"Hallo %{invitee_name},
ich würde Sie gerne in mein Luleka Netzwerk einladen.

-%{invitor_name}",de,0,,,false
Forgot password?,de,1,Passwort vergessen?,,false
Your Piggy Bank allows you to make micro payments for service rewards and transfer funds from and to your real bank.,de,1,"Das Piggy Bank Konto ermöglicht es Ihnen, Ihre Vergütungen für Dienstleistungen über Luleka und andere Transfers von und zu Ihrer realen Bank zu tätigen.",,false
Additional Info,de,0,,,false
Billing Address,de,0,,,false
What's your profession?,de,1,Welchen Beruf üben Sie aus?,,false
Remove avatar?,de,1,Avatar Entfernen?,,false
Partner Sign up,de,0,,,false
Select Luleka Partner Membership option,de,1,Wählen Sie eine Luleka Partner-Mitgliedschaftsoption,,false
"Congratulations, your account has been activated!",de,0,,,false
Person,de,0,,,false
"Ask questions, report problems, share ideas or just give feedback about any company, product, community or location.",de,1,"Fragen stellen, Probleme berichten, Ideen teilen oder einfach nur Feedback geben über Unternehmen, Produkte, Communities oder geographische Orte.",,false
